Trích yếu,ID phòng xử lý
Báo cáo sơ kết 03 năm thực hiện Đề án Văn hóa công vụ,2733546
"V/v đề nghị cấp mới mã số thẻ và cấp lại mã số thẻ do thay đổi thông tin đối với cán bộ, công chức, viên chức và người lao động tại các cơ quan đơn vị thuộc Quận 4",2733546
"Báo cáo tinh hinh thực hiện quy tắc ứng xử, các hoạt động công vụ và các biện pháp phòng, chống dịch Covid-19 tại đơn vị",2733570
"Về xem xét, thẩm định việc kiện toàn nhân sự Ủy ban Trẻ em Thành phố Hồ Chí Minh",2733552
"Báo cáo về tổng hợp kết quả đánh giá phân loại công chức, viên chức năm 2021",2733546
V/v đăng ký tham dự lớp bồi dưỡng kiến thức chuyên sâu về ứng dụng công nghệ thông tin trong công tác quản lý giao thông công cộng năm 2022,2733546
"Về chuyển xếp lương đối với ông Nguyễn Thành Lợi, Phó Trưởng ban chuyên trách Ban An toàn giao thông Thành phố",2733546
Về việc bổ nhiệm Kế toán trưởng Trường Cao đẳng Giao thông vận tải (kèm hồ sơ giấy),2733546
"về việc khảo sát, đánh giá nguồn nhân lực của các đơn vị triển khai thực hiện Đề án 06 trên địa bàn Thành phố Hồ Chí Minh",2733546
"V/v đăng ký nhu cầu đào tạo, bồi dưỡng nghiệp vụ đối ngoại theo lộ trình giai đoạn 2022 - 2025",2733546
Báo cáo kết quả thực hiện công tác cải cách hành chính quý I năm 2023,2733540
Về việc nâng bậc lương đối với viên chức - ông Trần Như Bảo Quốc,2733546
Về việc kiện toàn Ban Kiểm soát Tổng Công ty Cấp nước Sài Gòn TNHH MTV,2733552
"việc thực hiện Luật Cán bộ, công chức và Luật Viên chức",2733546
V/v góp ý dự thảo báo cáo các hợp tác giữa ĐHQG-HCM với UBND TP giai đoạn 2018 - 2021 và dự thảo Thỏa thuận hợp tác giai đoạn 2022 - 2025,2733546
Thực hiện Văn bản số 4659/VP-TCD ngày 17 tháng 5 năm 2023 của Văn phòng Ủy ban nhân dân Thành phố,2733570
"V/v đề nghị nâng bậc lương trước thời hạn đối với bà Nguyễn Thị Mỹ Hạnh, Phó Chủ tịch Ủy ban nhân dân Quận 4",2733546
V/v báo cáo kết quả thực hiện Kế hoạch số 1243/KH-SNV ngày 29/3/2022 của Sở Nội vụ,2733552
"Về danh sách tham dự lớp tuyên truyền, phổ biến Luật Thanh niên năm 2020 các văn bản quy phạm pháp luật có liên quan và triển khai Chương trình phát triển thanh niên Thành phố giai đoạn 2021 - 2030",2733546
"Về Báo cáo kết quả thực hiện Chỉ thị 10/2013/CT-UBND ngày 20/06/2013 của Uỷ ban nhân dân Thành phố về tăng cường quản lý cán bộ, công chức, viên chức, người quản lý doanh nghiệp",2733570
V/v thành lập Hội đồng định giá tài sản trong tố tụng hình sự theo Yêu cầu định giá số 296 ngày 24 tháng 02 năm 2022 của Cơ quan An ninh Điều tra – Công an Thành phố và Tổ Giúp việc Hội đồng,2733552
"V/v cung cấp kết quả phê duyệt, bổ sung quy hoạch các chức danh lãnh đạo, quản lý",2733552
Về biên chế công chức và số người làm việc trong các cơ quan chuyên môn và số người làm việc trong các đơn vị sự nghiệp công lập thuộc thuộc Ủy ban nhân dân Huyện năm 2023,2733552
Đơn xin từ nhiệm và nghỉ việc-LTL (Phó Chủ tịch Liện hiệp các Hội văn học nghệ thuật). Chuyển P.TCBC,2733552
V/v cử nhân sự tham gia Tổ công tác Chỉ số năng lực cạnh tranh cấp tỉnh của Thành phố.,2733540
Về việc phúc đáp công văn số 1609/SNV-TCBC&TCPCP của Sở Nội vụ TPHCM,2733552
Về có ý kiến việc đề nghị đổi tên Quỹ Chung tay vì cộng đồng TP.HCM thành Quỹ từ thiện Thành Ngọc.,2733552
"Kế hoạch Tổ chức thực hiện Chủ đề năm 2023 “Nâng cao chất lượng hoạt động công vụ, đẩy mạnh cải cách hành chính và cải thiện môi trường đầu tư, thúc đẩy phát triển kinh tế, đảm bảo an sinh xã hội”",2733546
V/v cung cấp danh mục tài liệu hướng dẫn ôn tập cho thí sinh thi tuyển công chức năm 2022,2733546
Về điều chỉnh thông tin tại Quyết định số 03/QĐ-UBND-TC ngày 21/01/2022 của Chủ tịch UBND Thành phố,2733552
Giấy mời họp v/v họp Tổ Giúp việc Tổ Công tác thẩm định đề án cơ cấu lại Tổng Công ty Thương mại Sài Gòn - TNHH MTV,2733552
Thẩm định quỹ lương thực hiện (điều chỉnh lần 4) của NLĐ và người quản lý năm 2020,2733552
"V/v tăng cường công tác bảo quản, bảo vệ an toàn hồ sơ, tài liệu lưu trữ",2733534
"V/v góp ý dự thảo Kế hoạch bồi dưỡng nghiệp vụ đối với cán bộ, công chức làm công tác tín ngưỡng, tôn giáo trên địa bàn Thành phố Hồ Chí Minh giai đoạn 2022-2026",2733546
V/v đề xuất bổ nhiệm Chủ tịch Hội đồng Quản lý Quỹ Phòng chống thiên tai Thành phố,2733552
Về việc đề nghị nâng ngạch công chức từ chuyên viên chính lên chuyên viên cao cấp,2733546
Về đăng ký tham gia lớp bồi dưỡng tiếng Anh tương đương bậc 3 và bậc 4 theo khung năng lực ngoại ngữ Việt Nam năm 2022.,2733546
V/v đồng ý cho viên chức liên hệ chuyển công tác Đào Như Thảo,2733546
"V/v góp ý dự thảo Quyết định quy định về hướng dẫn chức năng, nhiệm vụ, quyền hạn và tổ chức (Quy chế mẫu) của Thanh tra thuộc Ủy ban nhân dân thành phố Thủ Đức và các quận - huyện",2733552
Về phê duyệt Danh sách tinh giản biên chế đợt 1 năm 2023,2733552
thống kê nhu cầu tuyển dụng công chức năm 2023,2733546
Quyết định về tiếp nhận và điều động công chức - bà Hoàng Thanh Linh,2733540
Về rà soát danh sách tham gia lớp bồi dưỡng nghiệp vụ đấu thầu năm 2021,2733546
V/v báo cáo danh sách lãnh đạo cấp phòng đương nhiệm.,2733546
"Đơn khiếu tố-LT về có hành vi phạm pháp luật - Bịa ra quy hoạch treo, để treo quyền của người dân, để trục lợi. Chuyển Thanh tra Sở",2733570
"V/v báo cáo số liệu theo Nghị định số 46/2010/NĐ-CP , Nghị định số 26/2015/NĐ-CP và biên chế xã hội hoá trong tháng 1 năm 2022",2733546
"V/v đăng ký tham dự Lớp bồi dưỡng lãnh đạo, quản lý cấp phòng năm 2023",2733546
"V/v cử cán bộ, viên chức đi công tác",2733546
V/v báo cáo về vị trí việc làm,2733546
"Về việc triển khai Đề án bồi dưỡng nghiệp vụ đối ngoại cho cán bộ, viên chức TPHCM giai đoạn 2021-2025",2733546
"Về tặng Bằng khen đối với các tập thể, cá nhân thuộc Quận 8 ( 05 tập thể, 01 cá nhân)",2733522
"V/v góp ý Kế hoạch sản xuất, kinh doanh năm 2022 của Công ty TNHH MTV Dịch vụ công ích Thanh niên xung phong",2733552
Về việc công nhận danh hiệu Tập thể Lao động xuất sắc đối với các tập thể thuộc Sở Công Thương năm 2022,2733522
"V/v góp ý dự thảo Quyết định ban hành Quy chế phối hợp giữa các sở, ban, ngành, Ủy ban nhân dân thành phố Thủ Đức, Ủy ban nhân dân quận - huyện",2733552
V/v thực hiện Quyết định số 1161/QĐ-UBND ngày 31/3/2023 của Ủy ban nhân dân Thành phố,2733552
"V/v đề nghị khen thưởng danh hiệu thi đua, hình thức khen thưởng của Quận 4 năm 2021",2733522
Về cử nhân sự tham gia Ban coi thi. Ban chấm thi kỳ thi tuyển công chức năm 2022,2733546
cử nhân sự tiếp nhận và cử nhân sự tham gia Ban kiểm tra Phiếu đăng ký dự tuyển kỳ thi tuyển công chức năm 2023,2733546
Về cử CBCC tham dự các khóa bồi dưỡng kiến thức quản lý nhà nước chương trình chuyên viên chính năm 2023,2733546
đăng ký nhu cầu thi tuyển chức danh lãnh đạo quản lý,2733546
"Phiếu chuyển Công văn của BCSĐ UBND Thành phố về lấy ý kiến Thành viên BCSĐ UBND TP về rà soát, bổ sung quy hoạch chức danh lãnh đạo, quản lý Tổng Công ty Công nghiệp Sài Gòn TNHH MTV nhiệm kỳ 2020-2025",2733552
Về việc thay đổi thành viên Ban Chỉ đạo Chương trình Giảm nghèo bền vững Thành phố Hồ Chí Minh,2733552
v/v cử nhân sự tham gia ban soạn thảo đề án xác định chỉ số cải cách hành chính trên địa bàn TP.Hồ Chí Minh,2733540
"Về công nhận Trường Mầm non Nhiêu Lộc, quận Tân Phú đạt chuẩn quốc gia mức độ 1",2733552
CV V/v xin chủ trương bổ nhiệm Phó Trưởng ban Ban Quản lý KCNC từ nguồn nhân sự tại chỗ Tài liệu đính kèm không scan lên lõi),2733552
"Về thay đổi, điều chỉnh chức danh thành viên Ban tổ chức Giải thưởng sáng tạo Thành phố Hồ Chi Minh lần thứ 3 năm 2023",2733522
"V/v giao quyền xử phạt, cưỡng chế thi hành quyết định XPVPHC.",2733552
"Về tăng cường kỷ luật kỷ cương hành chính, thực hiện quy tắc ứng xử trên địa bàn quận những ngày cận Tết và sau khi nghỉ Tết Nguyên đán Nhâm dần 2022",2733570
về việc thống nhất dự thảo Tờ trình và Quyết định ủy quyền cấp Giấy chứng nhận cơ sở đủ điều kiện An toàn thực phẩm,2733552
"V/v báo cáo theo Nghị định số 46/2010/NĐ-CP, Nghị định số 26/2015/NĐ-CP và biên chế xã hội hóa tháng 5/2022",2733546
V/v chuyển đơn báo cáo khẩn cấp và xin cứu xét của ông Phan Thanh Phát,2733570
Về việc góp ý dự thảo điều lệ tổ chức và hoạt động của công ty TNHH MTV Dịch vụ công ích Quận 7 (kèm hồ sơ giấy),2733552
V/v góp ý Dự thảo Báo cáo năm 2021 của Ban Chỉ đạo CCHC của Chính phủ,2733540
"Thông báo kết luận của BTV Thành ủy về đánh giá kết quả thực hiện nhiệm vụ năm 2022 đối với đồng chí Phạm Quốc Huy, Bí thư Đảng ủy, Chủ tịch Hội đồng thành viên Tổng Giám đốc Tổng Công ty Cơ khí giao thông vận tải (chuyển phòng CCVC và phòng TCBC&TCPCP)",2733546
Về việc hiệp y khen thưởng đối với người nước ngoài có đóng góp lĩnh vực y khoa tại Thành phố Hồ Chí Minh,2733522
Về việc chuẩn bị làm việc với Sở Y tế về giao nhiệm vụ và kế hoạch thực hiện năm 2023,2733552
v/v giải quyết đơn của công dân (Đính kèm bản giấy),2733570
V/v danh sách thí sinh đăng ký thi tuyển công chức năm 2023.,2733546
"V/v góp ý dự thảo Kế hoạch triển khai Đề án Nâng cao năng lực, trình độ đội ngũ cán bộ, công chức, viên chức làm công tác cải cách hành chính ở các Sở - ngành, Ủy ban nhân dân các cấp trên địa bàn Thành phố Hồ Chí Minh giai đoạn 2022 - 2025",2733540
Kết luận của Phó Chủ tịch Ủy ban nhân dân Thành phố Võ Văn Hoan về hoạt động của Nhóm Công tác chung Thành phố Hồ Chí Minh - Ngân hàng Thế Giới,2733546
V/v góp ý dự thảo Thông tư hướng dẫn về vị trí việc làm,2733546
"V/v chỉ đạo giải quyết những vụ việc tồn đọng, kéo dài",2733540
Về công nhận Quỹ đủ điều kiện hoạt động và công nhận thành viên Hội đồng quản lý Quỹ Doanh nhân chung tay vì cộng đồng huyện Hóc Môn,2733552
V/v triển khai Nghị quyết số 06/2022/NQ-HĐND ngày 07/4/2022 của Hội đồng nhân dân thành phố,2733552
Công văn V/v hướng dẫn thực hiện bổ nhiệm ngạch công chức,2733546
V/v tuyển dụng và xếp lương công chức xã đối với trường hợp không thành lập Hội đồng tuyển dụng (Chỉ huy trưởng Ban chỉ huy Quân sự xã Bình Lợi),2733546
V/v cử nhân sự tham gia Tổ giúp việc Hội đồng,2733546
"V/v góp ý dự thảo Tờ trình và Quyết định về ủy quyền bổ nhiệm, bổ nhiệm lại, miễn nhiệm, thay thế kế toán trưởng, phụ trách kế toán",2733546
Về nâng ngạch công chức tại Văn phòng Ban An toàn giao thông Thành phố,2733546
Về chuẩn bị nội dung làm việc với Ngân hàng BIDV liên quan dự án Giải quyết ngập do triều khu vực thành phố Hồ Chí Minh có xét đến yếu tố biến đổi khí hậu (giai đoạn 1),2733552
"Công văn báo cáo bổ nhiệm, bổ nhiệm lại các chức danh lãnh đạo, quản lý các cơ quan chuyên môn và đơn vị sự nghiệp thuộc Ủy ban nhân dân quận quý I năm 2023",2733546
"Báo cáo số lượng, chất lượng đội ngũ viên chức năm 2021 (Tính đến 31/12/2021)",2733546
"V/v thẩm định và phê duyệt danh sách đề nghị tinh giản biên chế ông Tăng Xuân Sang, Chuyên viên Đội Quản lý trật tự đô thị trực thuộc Phòng Quản lý đô thị huyện Bình Chánh",2733552
Về đề nghị tham mưu Ủy ban nhân dân Thành phố quyết định thay đổi thành viên Ban Vì sự tiến bộ phụ nữ và Bình đẳng giới Thành phố,2733552
V/v giải thể Ban Quản lý chợ Lãnh Binh Thăng Quận 11,2733552
V/v thực hiện Báo cáo kết quả triển khai thực hiện Kế hoạch số 167/KH-UBND ngày 17/01/2023 của Ủy ban nhân dân Thành phố 06 tháng đầu năm 2023,2733546
"Về tặng Bằng khen đối với các tập thể, cá nhân thuộc quận Phú Nhuận (03 tập thể và 85 cá nhân)",2733522
Về việc ban hành Kế hoạch chi tiết triển khai Dự án thành phần 1 thuộc Dự án đầu tư xây dựng đường Vành đai 3 Thành phố Hồ Chí Minh năm 2023,2733552
Về việc bổ nhiệm và xếp lương ngạch chuyên viên chính - ông Nguyễn Hữu Anh Tứ,2733546
"V/v tổ chức kỳ thi nâng ngạch công chức, thăng hạng chức danh nghề nghiệp viên chức năm 2021",2733546
Về triển khai thực hiện Công văn số 9136-CV/VPTU ngày 06 tháng 4 năm 2023 của Văn phòng Thành ủy,2733552
Về chuyển ngạch đối với công chức - Phạm Trung Dương,2733546
Về việc tổ chức lớp bồi dưỡng nghiệp vụ đấu thầu năm 2022,2733546
Về chuyển ngạch đối với công chức - Bùi Minh Phương,2733546
V.v mời họp về các nội dung theo ý kiến chỉ đạo tại văn bản số 322/VP-DA ngày 09 tháng 03 năm 2023 của Văn phòng Ủy ban nhân dân Thành phố,2733552
"Về góp ý dự thảo Kế hoạch tuyên truyền, vận động, hướng dẫn sử dụng Tuyến đường sắt đô thị số 1 TP. HCM tuyến Bến Thành - Suối Tiên",2733522
"Kế hoạch phát động phong trào thi đua về CCHC, nhân rộng mô hình, giải pháp, sáng kiến tiêu biểu về CCHC năm 2022",2733540
Báo cáo về trường hợp nhiễm Covid – 19 tại Cơ quan Ban Quản lý các Khu chế xuất và công nghiệp Thành phố Hồ Chí Minh,2733570
"Phiếu chuyển Công văn số 163-CV/ĐU ngày 20/12/22 của Đảng ủy TCT Công nghiệp In - Bao bì - Liksin TNHH MTV về việc đ/c Đinh Thị Phương Thảo, Đảng ủy viên, Phó TGĐ TCT xin nghỉ việc",2733552
"Về khó khăn, vướng mắc trong công tác phê duyệt quyết toán dự án hoàn thành.",2733534
Báo cáo sơ kết 01 năm thực hiện chương trình cải cách hành chính và giải pháp nâng cao Chỉ số cải cách hành chính trên địa bàn thành phố Thủ Đức giai đoạn 2021 - 2025,2733540
"Báo cáo phục vụ Đoàn giám sát của Quốc hội chuyên đề Việc thực hiện chính sách, pháp luật về thực hành tiết kiệm, chống lãng phí giai đoạn 2016-2021""""",2733552
V/v tham gia các khóa bồi dưỡng kiến thức quản lý nhà nước chương trình chuyên viên cao cấp năm 2022,2733546
V/v đăng ký tham dự lớp bồi dưỡng cập nhật kiến thức về công tác ứng phó với biến đổi khí hậu trong ngành nông nghiệp và phát triển nông thôn năm 2022,2733546
"CV về đề xuất chuyên đề bồi dưỡng cán bộ lãnh đạo, quản lý theo Kết luận 39 của Bộ Chính trị giai đoạn 2023-2025",2733546
Về điều động và bổ nhiệm Thành viên chuyên trách Hội đồng thành viên Tổng Công ty Công nghiệp Sài Gòn TNHH MTV - ông Nguyễn Phương Nam,2733552
"v/v phân cấp, phân quyền trong quản lý nhà nước theo nghị quyết 04/NQ-CP của chính phủ",2733552
V/v khắc phục trong công tác cán bộ theo Kết luận số 27-KL/TW ngày 24/3/2020 của Ban Bí thư,2733546
"Về việc đăng ký mô hình, sáng kiến, công trình thi đua chào mừng kỷ niệm 50 năm Ngày Giải phóng miền Nam thống nhất đất nước (30/4/1975 - 30/4/2025)",2733522
Về nhân sự tham gia hỗ trợ phòng chống dịch Covid-19 tại địa phương,2733546
"V/v tham dự lớp bồi dưỡng kiến thức, kỹ năng quản lý kinh tế - xã hội chuyên sâu năm 2022",2733546
V/v ủy quyền tham dự Hội nghị nhà chung cư và thực hiện quyền biểu quyết đối với các căn hộ thuộc sở hữu Nhà nước.,2733552
"Về việc đăng ký tham dự bồi dưỡng kiến thức quản lý nhà nước chương trình chuyên viên, chuyên viên chính năm 2023.",2733546
"Kế hoạch Phát động “75 ngày thi đua, quyết tâm hành động, hỗ trợ doanh nghiệp ngành Công Thương Thành phố phục hồi và phát triển sản xuất, kinh doanh” của công chức, viên chức và người lao động Sở Công Thương Thành phố Hồ Chí Minh",2733522
Kết quả thực hiện công tác cải cách hành chính 6 tháng đầu năm 2022 và nhiệm vụ trọng tâm quý III năm 2022 của Ủy ban nhân dân quận Bình Tân.,2733540
V/v hoãn tham gia lớp bồi dưỡng nghiệp vụ đấu thầu (Đợt 1),2733546
Về xin ý kiến việc giao biên chế năm 2022 cho đơn vị sự nghiệp thuộc Sở Lao động - Thương binh và Xã hội,2733552
"Về việc thực hiện chính sách, pháp luật thực hành tiết kiệm, chống lãng phí trong quản lý, sử dụng nguồn lực tại Ban Quản lý Đường sắt đô thị giai đoạn 2016-2021",2733552
Tình hình thực hiện nhiệm vụ Tài chính - Ngân sách quý I năm 2023 và nhiệm vụ trọng tâm quý II năm 2023,2733552
"BC Về nâng ngạch công chức, thăng hạng chức danh nghề nghiệp viên chức",2733546
"V/v đề nghị nâng phụ cấp thâm niên nhà giáo đối với viên chức: Lý Hoàng Ánh, Hoàng Quốc, Trần Thị Thanh Vân",2733546
Về việc bổ nhiệm chức vụ Phó Tổng Giám đốc Đài Tiếng nói nhân dân Thành phố Hồ Chí Minh,2733552
"Về việc đăng kí lịch làm việc để giải quyết các khó khăn, vướng mắc trong lĩnh vực văn hóa và thể thao",2733552
"Phê duyệt Đề án nâng cao chất lượng xây dựng văn bản quy phạm pháp luật trên địa bàn Thành phố Hồ Chí Minh giai đoạn 2023 – 2025, định hướng đến năm 2030",2733540
"V/v phê duyệt Đề án tổ chức lại Trung tâm văn hóa, Trung tâm thể dục thể thao và Đài Truyền thanh và phê duyệt Đề án vị trí việc làm của Ban Quản lý Khu tưởng niệm Liệt sĩ Ngã Ba Giồng",2733552
"V/v thành lập BCĐ và Ban biên soạn Ấn phẩm quà tặng đối ngoại 2021 - 2022 Thành phố Hồ Chí Minh: Hợp tác cùng phát triển trong tình hình mới""""",2733552
"Về báo cáo hoạt động phòng, chống dịch COVID-19 ngày 29/3/2022",2733570
"V/v góp ý dự thảo Đề án, Quyết định thành lập Trung tâm Công tác xã hội thành phố Thủ Đức",2733552
"Vv báo cáo kết quả Đại hội và đề nghị phê duyệt Điều lệ Liên hiệp các tổ chức hữu nghị Thành phố, nhiệm kỳ 2023 - 2028",2733552
"V/v cấp mã số thẻ cho viên chức, người lao động mới tuyển dụng tại Trung tâm Quản lý Điều hành giao thông đô thị.",2733546
"V/v báo cáo phục vụ xây dựng Đề án tăng cường vai trò lãnh đạo của Đảng đối với phát triển nhà ở xã hội, nhà ở cho người thu nhập thấp""""",2733552
Tổng kết 10 năm thực hiện Chỉ thị số  17-CT/TW ngày 28/8/2012 của Bộ Chính trị về tăng cường và đổi mới sự lãnh đạo của Đảng đối với Hội quần chúng,2733552
BC kết quả thực hiện công tác tuyên truyền gương điển hình tiên tiến từ đầu năm 2016 đến hết năm 2021,2733522
Tờ trình Về việc bổ sung nhân sự Lãnh đạo Trung tâm Xúc tiến Thương mại và Đầu tư từ nguồn quy hoạch tại chỗ,2733552
Về việc nâng bậc lương đối với công chức - ông Hoàng Minh Tuấn Anh,2733546
Về việc đề xuất nội dung thuộc lĩnh vực của Liên đoàn Lao động Thành phố Hồ Chí Minh về việc xây dựng Quy chế phối hợp về quan hệ công tác,2733552
V/v phúc đáp Công văn số 2358/SNV-TCB&TCPCP ngày 03 tháng 06 năm 2022 của Sở Nội vụ Thành phố Hồ Chí Minh),2733552
V/v góp ý đối với dự thảo Bản ghi nhớ giữa TP.HCM với Tỉnh Champasak và Tỉnh Savannakhet (Lào),2733546
Sơ kết 03 năm triển khai thực hiện Đề án tổ chức Phong trào thi đua sáng tạo và các giải thưởng sáng tạo Thành phố Hồ Chí Minh giai đoạn 2021- 202,2733522
Sơ kết 04 năm thực hiện Nghị quyết số 03/2018/NQ-HĐND ngày 16 tháng 3 năm 2018 của Hội dồng nhân dân Thành phố về chi thu nhập tăng thêm tại Sở Tài nguyên và Môi trường,2733546
"V/v đăng ký tham dự các lớp đào tạo, bồi dưỡng năm 2022",2733546
"Về ban hành quy chế quản lý các công trình ghi công liệt sĩ, mộ liệt sĩ trên địa bàn Thành phố Hồ Chí Minh",2733552
Phiếu chuyển Công văn của BCSĐ UBND Thành phố về lấy ý kiến Thành viên BCSĐ UBND Thành phố về đưa ra khỏi danh sách quy hoạch chức danh Phó Giám đốc Đài Truyền hình Thành phố (Chủ tịch UBND TP),2733552
"Về Đề án Tu bổ, tôn tạo di tích Khu trại giam Bệnh viện Chợ quán - nơi đồng chí Trần Phú hy sinh (06/9/1931)",2733552
kế hoạch tuyển dụng lao động hợp đồng năm 2022 của TTYT quận Tân Phú (đôi với đối tượng áp dụng của nghị quyết 01-2022-NQ-HĐND),2733546
V/v phê duyệt chủ trương và cấp kinh phí chỉnh lý tài liệu tồn đọng năm 2022 tại Lực lượng Thanh niên xung phong Thành phố,2733546
V/v góp ý Chương trình hành động của Chính phủ thực hiện Nghị quyết số 13-NQ/TW ngày 02 tháng 4 năm 2022 của Bộ Chính trị,2733552
Về cử đoàn cán bộ đi công tác nước ngoài tại Campuchia của UBND Quận 12,2733546
Về việc công nhận Quỹ đủ điều kiện hoạt động và công nhận thành viên Hội đồng quản lý Quỹ Chăm sóc và phát huy vai trò người cao tuổi Thành phố Hồ Chí Minh,2733552
Về Triển khai thực hiện Đề án tổ chức Phong trào thi đua sáng tạo và các giải thưởng sáng tạo Thành phố Hồ Chí Minh giai đoạn 2021 - 2025 tại Ban Quản lý Khu Nông nghiệp Công nghệ cao,2733522
cải thiện chỉ số CCHC (PAR Index) và nâng cao sự hài lòng của người dân doanh nghiệp đối với các cơ quan hành chính nhà nước trên địa Q3 năm 2023,2733540
V/v tổ chức và hoạt động của Ban Quản lý An toàn thực phẩm Thành phố Hồ Chí Minh,2733552
"Kết luận của Phó Chủ tịch Thường trực UBND TP Lê Hòa Bình tại cuộc họp liên quan đến dự thảo báo cáo kết quả kiểm tra việc thực hiện Kết luận thanh tra, kiểm tra tại TPHCM của Đoàn Kiểm tra theo Quyết định số 696/QĐ-TTCP ngày 27/12/2021 của Thanh tra Chính phủ",2733552
Về công nhận Trường Tiểu học - THCS - THPT Quốc tế đạt chuẩn quốc gia mức độ 1,2733552
V/v đăng ký tham dự lớp bồi dưỡng Tiếng Anh tương đương bậc 3 và 4 theo khung năng lực ngoại ngữ Việt Nam năm 2022,2733546
Về việc điều chỉnh báo cáo số lượng cơ cấu và bổ sung đề xuất chỉ tiêu nâng ngạch công chức năm 2023.,2733546
Về cử nhân sự tham gia tổ công tác của Sở Nội vụ,2733552
Về việc đăng ký thi đua chào mừng 78 năm ngày Thành lập ngành Nội vụ (28/8/1945 - 28/8/2023),2733552
"Về đề nghị góp ý Dự thảo Chương trình thực hành tiết kiệm, chống lãng phí năm 2023",2733552
Phiếu chuyển đơn tố cáo - chuyển TTS (không scan đơn),2733570
Về việc kiện toàn Ban Chỉ đạo Cải cách hành chính Văn phòng Ủy ban nhân dân Thành phố,2733540
"BÁO CÁO Xây dựng Đề án về đẩy mạnh phân cấp đối với Ủy ban nhân dân quận, phường theo Công văn số 1452/SNV-TCBC&TCPCP của Sở Nội vụ",2733552
Ban hành Kế hoạch thực hiện công tác cải cách hành chính năm 2022 trên địa bàn huyện Củ Chi,2733540
"V/v cập nhật dữ liệu cán bộ, công chức, viên chức và người lao động",2733546
Vv xin ý kiến tổ chức Đại hội Hội hữu nghị Việt Nam - Trung Quốc lần III nhiệm kỳ 2023 - 2027 (Gửi SNV),2733552
"V/v kiện toàn nhân sự Ban Chỉ huy cấp Thành phố về các vấn đề cấp bách trong bảo vệ rừng và phòng cháy, chữa cháy rừng",2733552
Về trình Kế hoạch thực hiện Chương trình nâng cao chất lượng giáo dục nghề nghiệp Thành phố năm 2022.,2733546
"Về góp ý dự thảo Kế hoạch thực hiện Nghị quyết số 04/NQ-CP ngày 10 tháng 01 năm 2022 của Chính phủ về đẩy mạnh phân cấp, phân quyền trong quản lý nhà nước",2733552
Về ủy quyền điều hành hoạt động của Ban Quản lý các Khu chế xuất và công nghiệp Thành phố Hồ Chí Minh,2733552
Về kế hoạch sắp xếp đơn vị sự nghiệp công lập năm 2023 theo Nghị quyết số 19-NQ/TW của Ban Chấp hành Trung ương.,2733552
"V/v Báo cáo số liệu công chức nghỉ việc, nghỉ hưu theo Nghị định số 46/2010/NĐ-CP, Nghị định số 26/2015/NĐ-CP và biên chế xã hội hóa Quý I/2023",2733546
"V/v góp ý Đề án xây dựng chương trình đào tạo, bồi dưỡng cán bộ lãnh đạo, quản lý của Thành phố giai đoạn 2022-2025",2733546
Báo cáo kết quả hoạt động Quý 1 năm 2023 của Hội đồng thành viên Công ty TNHH MTV Thảo cầm viên Sài Gòn,2733552
V/v xin tổ chức Đại hội nhiệm kỳ V (2022-2027) Hội Khoa học và Kỹ thuật Thủy lợi Thành phố Hồ Chí Minh (có hs kèm theo),2733552
V/v báo cáo kết quả công tác đào tạo bồi dưỡng CBCCVC năm 2021,2733546
"Về góp ý dự thảo Tờ trình và Quyết định về ủy quyền bổ nhiệm, bổ nhiệm lại, miễn nhiệm, thay thế kế toán trưởng, phụ trách kế toán",2733546
"Về việc kết thúc nhiệm vụ tham gia, hỗ trợ công tác phòng, chống dịch COVID-19 trên địa bàn huyện Củ Chi - Võ Hoàng Dương",2733552
danh sách điều tra xã hội học phục vụ xác định Chỉ số cải cách hành chính năm 2021 của Thành phố,2733540
"về việc rà soát, lập danh sách trường hợp đủ điều kiện, tiêu chuẩn dự kỳ thi nâng ngạch công chức, thi thăng hạng viên chức hành chính lên Chuyên viên cao cấp năm 2023",2733546
V/v không tham dự lớp bồi dưỡng chỉ số PAPI : ông Nguyễn Ngọc Tiến,2733546
"V/v giải quyết chính sách đối với giảng viên, sinh viên Trường Cao đẳng Y tế Bạch Mai tham gia chống dịch COVID-19 tại Quận 7",2733552
V/v tổ chức kiểm tra đầu vào lớp bồi dưỡng tiếng Anh tương đương bậc 3 và bậc 4: 07/7/2022,2733546
V/v miễn nhiệm ngạch Thanh tra viên Huỳnh Thanh Thúy,2733546
Về thực hiện chế độ nghỉ hưu - ông Nguyễn Văn Lâm,2733546
"Kết luận của Phó Chủ tịch UBND TP Ngô Minh Châu và Phó Chủ tịch UBND TP Võ Văn Hoan về Kết luận thanh tra trách nhiệm của Giám đốc Sở Nông nghiệp và PTNT trong việc chấp hành pháp luật thanh tra, tiếp công dân, khiếu nại; tố cáo; việc thực hiện chính sách pháp luật về quản lý, sử dụng đất đai, tài sản công; việc chấp hành tiết kiệm, chống lãng phí trong quản lý, sử dụng các nguồn kinh phí hoạt động",2733552
V/v xin ý kiến về việc tăng vốn điều lệ năm 2022 tại Công ty cổ phần Dược phẩm Đông Dược 5,2733552
"Tổng hợp kết quả giải quyết chế độ, Chính sách đối với cán bộ theo NĐ số 26/2015/NĐ-CP ngày 09/3/2015 Tháng 01/2022",2733552
