input,label
sơ_kết chương_trình cải_cách hành_chính giải_pháp nâng chỉ_số cải_cách hành_chính địa_bàn giai_đoạn,2733540
chấp_thuận lê_minh phó_tgđ công_ty cp vận_tải biển sài_gòn đi úc,2733546
báo_cáo xây_dựng phê_duyệt đề_án việc_làm,2733546
báo_cáo công_tác cải_cách hành_chính đầu,2733540
kết_luận đồng_chí phó_trưởng ban tuyên_giáo thành_ủy hội_nghị giao_ban_công_tác văn_hóa văn_nghệ nhiệm_vụ trọng_tâm,2733552
giải_thể bệnh_viện dã_chiến điều_trị bệnh_nhân covid gò_vấp trực_thuộc sở y_tế,2733552
rà_soát danh_mục dịch_vụ công trực_tuyến toàn trình danh_mục dịch_vụ công trực_tuyến phục_vụ công_tác khảo_sát xếp_hạng chỉ_số phát_triển chính_phủ điện_tử liên_hợp_quốc,2733540
báo_cáo hoạt_động phòng chống dịch covid,2733570
đề_xuất phê_duyệt bổ_sung danh_sách thí_sinh trúng_tuyển công_chức,2733546
triển_khai kế_hoạch tổ_chức hành_động tiếp_nhận giải_quyết tthc địa_bàn tb,2733540
thống_kê giả pháp sáng_kiến đăng_ký cải_cách hành_chính,2733540
công_văn nhận_định nội_dung phân_công nghị_quyết qh14 quốc_hội,2733546
ủy quyền nội_dung thẩm_quyền chủ_tịch ủy_ban nhân_dân thành_phố xử_phạt vi_phạm hành_chính,2733552
bổ_sung nhân_sự chức_vụ trưởng ban kiểm_soát,2733552
kết_luận đồng_chí ủy_viên chính_trị giám_đốc học_viện chính_trị quốc_gia hồ_chí_minh chủ_tịch hội_đồng lý_luận trung_ương làm_việc thành_ủy tphcm,2733546
wb mời tham_gia khóa học chuyên_sâu nhiệt_độ đô_thị singapore,2733546
góp_ý dự_thảo chỉ_thị hiệu_quả công_tác cải_cách hành_chính địa_bàn thành_phố hồ_chí_minh giai_đoạn,2733540
kết_quả công_tác quản_lý xét_duyệt cán_bộ công_chức đi nước_ngoài,2733546
góp_ý kế_hoạch khắc_phục hạn_chế cải_thiện chỉ_số cải_cách hành_chính chỉ_số hiệu_quả quản_trị hành_chính công tỉnh thành_phố,2733540
ban_hành kế_hoạch chương_trình sức_khỏe học_đường giai_đoạn địa_bàn tphcm,2733552
góp_ý dự_thảo quyết_định phê_duyệt kết_quả hài_lòng dân chất_lượng hoạt_động cung_cấp dịch_vụ công_ích công_văn_chỉ_đạo ct ubnd tp,2733540
miễn_nhiệm ngạch thanh_tra viên lê hoàng_nam,2733546
công_tác cán_bộ nguyễn_kiều_ánh_nguyệt tcbc,2733552
đăng_ký tham_gia lớp bồi_dưỡng nghiệp_vụ đấu_thầu bồi_dưỡng văn_hóa công_vụ bồi_dưỡng chỉ_số hiệu_quả quản_trị hành_chính công tỉnh papi,2733546
thành_lập ban chỉ_đạo tổ giúp_việc kế_hoạch sắp_xếp khu_phố địa_bàn,2733552
miễn_nhiệm ngạch thanh_tra viên nguyễn_văn_thanh,2733546
điều_chỉnh danh_sách tham_gia lớp bồi_dưỡng tập_huấn,2733546
báo_cáo kết_quả chuyển_đổi công_tác,2733546
công_tác cải_cách hành_chính phương_hướng nhiệm_vụ,2733540
triển_khai công_điện cð ttg thủ_tướng chính_phủ,2733552
kiện_toàn tổ giúp_việc hội_đồng xét công_nhận sáng_kiến thi_đua khen_thưởng huyện bình_chánh ngành giáo_dục,2733522
sửa_đổi bổ_sung quy_chế xét tặng giải_thưởng sáng_tạo thành_phố hồ_chí_minh,2733522
bản_án hình_sự sơ_thẩm vụ án lê_tấn hùng đồng_phạm scanner vb tcbc,2733552
đề_nghị góp_ý dự_thảo đề_án cơ_cấu doanh_nghiệp nhà_nước công_ty tnhh thành_viên dịch_vụ công_ích,2733552
báo_cáo sơ_kết triển_khai đề_án tổ_chức phong_trào thi_đua sáng_tạo giải_thưởng sáng_tạo thành_phố hồ_chí_minh giai_đoạn,2733522
tổ_chức chủ_đề thích_ứng an_toàn linh_hoạt kiểm_soát hiệu_quả dịch covid nâng chất_lượng xây_dựng chính_quyền đô_thị cải thiên môi_trường đầu_tư đồng_hành doanh_nghiệp,2733522
đề_xuất cơ_chế chính_sách thu_hút trọng_dụng nhân_tài triển_khai chương_trình phục_hồi phát_triển kinh_tế xã_hội thành_phố giai_đoạn,2733546
bổ_sung dự_toán ngân_sách nhà_nước sở giáo_dục đào_tạo,2733552
báo_cáo kết_quả kết_quả_thực_hiện quyết_định qđ ubnd quyết_định qđ ubnd quyết_định sửa_đổi bổ_sung,2733552
tiếp_nhận điều_động công chức_ông dương minh_tiến,2733546
đề_nghị công_nhận ban vận_động thành_lập hội sinh_viên việt_nam trường đại_học cao_đẳng địa_bàn tp hồ_chí_minh đính kèm giấy,2733552
kiểm_tra công_vụ trách_nhiệm đứng đầu,2733570
thi nâng ngạch công_chức thăng_hạng viên_chức hành_chính chuyên_viên cao_cấp,2733546
thành_lập ban tổ_chức đường hoa nguyễn huệ tết nhâm dần,2733552
báo_cáo hoạt_động phòng chống dịch covid,2733570
phép viên_chức đi học_tập nước_ngoài hoàng_thị_thanh_tâm,2733546
triển_khai vận_động toàn dân rèn_luyện thân_thể gương hồ vĩ_đại giai_đoạn,2733546
đề_nghị mã_số thẻ lao_động,2733546
góp_ý dự_thảo kế_hoạch ubnd thành_phố xây_dựng đời_sống văn_hóa nâng hiệu_quả hoạt_động thể_dục thể_thao công_chức viên_chức công_nhân lao_động cơ_quan doanh_nghiệp giai_đoạn,2733546
tham_luận hội_nghị chuyên_đề ban chỉ_đạo cải_cách hành_chính chính_phủ,2733540
trân_trọng đề_nghị tham_mưu quyết_định thành_lập ban chỉ_đạo hoạt_động hè thành_phố,2733552
góp_ý dự_thảo chương_trình hành_động chính_phủ kết_luận kl tw chính_trị nghị_quyết nq tw,2733552
quyết_định điều_động công_chức phạm_phi_hùng,2733546
triển_khai nội_dung kết_luận đồng_chí ngô_minh_châu phò chủ_tịch ủy_ban nhân_dân thành_phố,2733546
báo_cáo kỷ_luật công_chức viên_chức,2733546
báo_cáo luật cán_bộ công_chức luật viên_chức luật sửa_đổi bổ_sung luật cán_bộ công_chức luật viên_chức,2733546
báo_cáo cáo định_kỳ kết_quả_thực_hiện nội_dung công_việc phân_công quyết_định qđ ubnd ubnd thành_phố,2733552
đăng_ký nhu_cầu đào_tạo bồi_dưỡng nghiệp_vụ đối_ngoại cbccvc giai_đoạn,2733546
tình_hình xây_dựng áp_dụng hệ_thống quản_lý chất_lượng tiêu_chuẩn quốc_gia tcvn iso đầu,2733540
góp_ý dự_thảo đề_án sáp_nhập ban tôn_giáo sở nội_vụ ban dân_tộc thành_phố,2733552
thông_báo kết_luận đồng_chí bí_thư thành_ủy làm_việc trung_tâm xúc_tiến thương_mại đầu_tư thành_phố,2733552
cử_nhân_sự tham_gia tổ công_tác tổ giúp_việc tổ công_tác xây_dựng đề_án phân_cấp ủy quyền,2733552
giải_quyết viên_chức trường cao_đẳng thủ_thiêm thành_phố hồ_chí_minh,2733546
phê_duyệt bổ_sung quy_hoạch nhân_sự cán_bộ lãnh_đạo quản_lý nhiệm_kỳ quy_hoạch nhiệm_kỳ kèm hồ_sơ giấy,2733552
xây_dựng nghị_quyết quy_định chi đào_tạo bồi_dưỡng cán_bộ công_chức viên_chức thay_thế nghị_quyết nq hđnd,2733546
kiện_toàn đổi ban chỉ_đạo triển_khai đề_án chỉnh_lý_tài_liệu tồn_đọng cơ_quan hành_chính nhà_nước thành_phố giai_đoạn thành ban chỉ_đạo triển khải thưc hiện đề_án chỉnh_lý toàn đọng cơ_quan hành_chính nhà_nước thành_phố giai_đoạn,2733534
tờ_trình ký công_văn danh_sách dự_kiến đăng_ký chuyên_đề bồi_dưỡng cán_bộ lãnh_đạo quản_lý nước_ngoài kết_luận kl tw chính_trị giai_đoạn,2733546
phê_duyệt điều_lệ nhiệm_kỳ hội khuyến_học thành_phố hồ_chí_minh,2733552
báo_cáo số_liệu nghị_định nđ cp nghị_định nđ cp biên_chế xã_hội_hóa,2733546
cử quản_lý doanh_nghiệp đi công_tác singapore lê_thúy_hằng,2733546
thông_báo quỹ tiền_lương_thực_hiện tổng_công_ty công_nghiệp sài_gòn,2733552
báo_cáo tình_hình chỉ_đạo khuyến_nghị ubnd thành_phố sở ngành quý,2733552
đăng_ký bồi_dưỡng nghiệp_vụ đối_ngoại,2733546
ban_hành danh_mục hồ_sơ sở tài_nguyên môi_trường,2733534
kiện_toàn hội_đồng thẩm_định tổ chuyên_viên giúp_việc hội_đồng thẩm_định hồ_sơ thành_lập_trường trung_cấp trung_tâm giáo_dục nghề_nghiệp địa_bàn tphcm,2733552
tham_gia thẩm_định đề_xuất xếp chất_lượng tổ_chức đảng cán_bộ lãnh_đạo quản_lý đợt,2733552
tiếp_thu hoàn_chỉnh đề_án giải_thể ban quản_lý đầu_tư xây_dựng khu đô_thị nam thành_phố thành_lập ban quản_lý khu_vực phát_triển đô_thị nam thành_phố hồ_chí_minh,2733552
kế_hoạch làm_việc hội_đồng thẩm_định nội_bộ thẩm_định báo_cáo nghiên_cứu tiền khả_thi dự_án xây_dựng đường vành_đai thành_phố hồ_chí_minh,2733552
góp_ý hướng_dẫn xây_dựng việc_làm biên_chế công_chức số_lượng làm_việc cơ_quan tổ_chức hành_chính sự_nghiệp công_lập,2733546
bvbnđ tccb cử_nhân_viên tham_gia lớp bồi_dưỡng ngạch kế_toán viên,2733546
hướng_dẫn kỷ_luật xem_xét trách_nhiệm bồi_thường hoàn_trả viên_chức,2733552
đăng_ký nhu_cầu tuyển_dụng nghị_định nđ cp chính_phủ,2733546
tổ_chức hội_nghị tổng_kết công_tác cải_cách hành_chính triển_khai nhiệm_vụ cải_cách hành_chính chủ_đề nâng hiệu_quả hoạt_động công_vụ đẩy_mạnh cải_cách hành_chính cải_thiện môi_trường đầu_tư thúc_đẩy phát_triển kinh_tế đảm_bảo_an_sinh xã_hội,2733540
xây_dựng tiêu_chí điển_hình tiên_tiến cải_cách hành_chính giai_đoạn,2733540
quyết_định ban_hành quy_chế hoạt_động ban quản_lý dự_án quy_hoạch thành_phố hồ_chí_minh thời_kỳ tầm,2733552
kiện_toàn nhân_sự tổ công_tác liên_ngành dự_án đường_sắt đô_thị tphcm,2733552
kết_luận chủ_tịch ủy_ban nhân_dân thành_phố phan_văn mãi kế_hoạch tổ_chức giải_thưởng doanh_nghiệp vốn đầu_tư nước_ngoài thành_phố hồ_chí_minh,2733522
xin_phép cử nguyễn_đình_khôi nguyễn_hải_triều_đi vương_quốc campuchia,2733546
báo_cáo tình_hình di_dời hộ gia_đình bố_trí khuôn_viên cơ_sở đất sắp_xếp đất,2733534
cử công_chức tham_gia lớp bồi_dưỡng lãnh_đạo quản_lý sở tương_đương,2733546
xếp lãnh_đạo quản_lý diện btv thành_ủy quản_lý,2733552
thông_báo kết_luận thường_trực thành_ủy thông_báo tb vptu,2733552
chấp_thuận viên_chức đi nước_ngoài hoàng_thị_thanh_tâm,2733546
công_văn góp_ý dự_thảo quy_định kết_quả hoạt_động quản_lý doanh_nghiệp trưởng ban kiểm_soát kiểm_soát viên nghị_định nđ cp chính_phủ chi thưởng nghị_định nđ cp chính_phủ,2733552
thẩm_định dự_thảo tờ_trình quyết_định quy_định chức_năng nhiệm_vụ quyền_hạn cơ_cấu tổ_chức ban dân_tộc thành_phố hồ_chí_minh,2733552
cử lao_động đi công_tác nước_ngoài đính kèm giấy,2733546
kết_quả_thực_hiện công_tác nội_vụ phương_hướng nhiệm_vụ,2733552
cung_cấp thông_tin kết_nối camera phục_vụ công_tác kiểm_tra giám_sát công_vụ,2733570
xếp lương chức_vụ thành_viên hội_đồng thành_viên công_ty trách_nhiệm hữu_hạn thành_viên dịch_vụ công_ích huyện cần_giờ,2733552
điều_động bổ_nhiệm công chức_bà trần_hồng_nga,2733552
báo_cáo kết_quả đào_tạo bồi_dưỡng tuyển_dụng bố_trí công_tác đảng_viên hoàn_thành nghĩa_vụ quân_sự phục_vụ tại_ngũ địa_bàn,2733546
công_nhận danh_hiệu khu_phố sạch xả rác đường kênh_rạch phường sạch xanh thân_thiện môi_trường công_trình giải_pháp sáng_kiến xanh thành_phố,2733522
ý_kiến chức_năng quản_lý nhà_nước trật_tự đô_thị vệ_sinh môi_trường lề_đường công_cộng địa_bàn thành_phố thủ_đức huyện phòng quản_lý đô_thị ủy_ban nhân_dân huyện đội quản_lý trật_tự đô_thị,2733552
dự_trù kinh_phí giới_thiệu cơ_sở đào_tạo lớp bồi_dưỡng nghiệp_vụ chuyên_ngành văn_hóa thể_thao,2733546
đề_nghị xét_duyệt viên_chức tham_gia khóa học ngắn_hạn lãnh_đạo tư_duy thiết_kế giáo_dục nghề_nghiệp úc kèm hồ_sơ giấy,2733546
phép sáp_nhập hội liên_hiệp thanh_niên việt_nam phường hội liên_hiệp thanh_niên việt_nam phường thành_phố hồ_chí_minh,2733552
góp_ý chiến_lược y_tế chăm_sóc sức_khỏe tâm_thần dân thành_phố hồ_chí_minh,2733552
triển_khai kế_hoạch kiểm_tra khảo_sát cải_cách hành_chính thành_phố,2733540
trao_đổi nội_dung kết_quả kiểm_tra dự_án đầu_tư tòa_nhà international_plaza đường phạm_ngũ_lão thành_phố hồ_chí_minh công_ty liên_doanh văn_hóa thương_mại quốc_tế đính kèm tài_liệu chi_tiết,2733552
vướng_mắc bãi đậu xe ngầm địa_bàn thành_phố,2733552
rà_soát nâng bậc lương thời_hạn công_chức,2733546
rà_soát đăng_ký thi nâng ngạch công_chức thăng_hạng chức_danh nghề_nghiệp viên_chức,2733546
báo_cáo kiểm_soát viên tổng_công_ty địa_ốc sài_gòn_tnhh mtv,2733552
báo_cáo tổng_kết nghị_quyết nq tw ban_chấp_hành trung_ương đảng khóa xây_dựng đội_ngũ trí_thức thời_kỳ đẩy_mạnh công_nghiệp_hóa hiện_đại_hóa đất_nước,2733546
kiện_toàn nhân_sự ban chỉ_đạo tổ giúp_việc xây_dựng đề_án phát_triển thành_phố hồ_chí_minh thành trung_tâm tài_chính_quốc_tế,2733552
kế_hoạch tổ_chức lễ công_bố quyết_định hành lập trung_tâm văn_hóa thể_thao phú_nhuận,2733552
xếp lương kiểm_soát viên chuyên_trách bùi_vĩnh_trung,2733552
kết_quả cbcc vc nlđ hội nông_dân thành_phố,2733546
triển_khai dự_án trung_tâm triển_lãm quy_hoạch thành_phố,2733552
báo_cáo phép đi du_lịch nước_ngoài nlđ công_ty tnhh mtv phát_triển công_nghiệp tân_thuận,2733546
góp_ý dự_thảo quyết_định ban_hành quy_định thích_ứng linh_hoạt cấp_độ dịch covid tiêu_chí mức_độ an_toàn phòng_chống dịch cơ_quan sở lđtbxh gia_hạn phiếu_trình,2733552
đăng_ký tham_gia lớp bồi_dưỡng lãnh_đạo quản_lý phòng,2733546
quyết_định ban_hành quy_chế làm_việc sở lao_động thương_binh xã_hội thành_phố,2733552
miễn_nhiệm ngạch thanh_tra viên trần_phương_mai,2733546
ý_kiến kế_hoạch tổ_chức xét thăng_hạng chức_danh nghề_nghiệp viên_chức chuyên_ngành thể_dục thể_thao văn_hóa hạng hạng iii,2733546
tổ_chức hoạt_động ban quản_lý an_toàn thực_phẩm thành_phố hồ_chí_minh,2733552
kế_hoạch triển_khai xây_dựng đề_án xác_định việc_làm cơ_quan tổ_chức hành_chính sự_nghiệp công_lập ủy_ban nhân_dân,2733546
bc kết_quả_thực_hiện chỉ_thị ct ubnd chỉ_thị ct ubnd qđ qđ ubnd tp địa_bàn tb quý ii,2733570
tổ_chức lớp tập_huấn cán_bộ đầu_mối kiểm_soát thủ_tục hành_chính,2733546
kết_luận phó_chủ_tịch ủy_ban nhân_dân thành_phố dương đức làm_việc trường đại_học y_khoa phạm ngọc_thạch kế_hoạch giao nhiệm_vụ,2733552
cung_cấp thông_tin lãnh_đạo phòng đương_nhiệm,2733546
phê_duyệt điều_lệ hội khuyến_học trường đại_học nguyễn tất_thành thành_phố hồ_chí_minh,2733552
sơ_kết nghị_định nđ cp,2733552
kiến_nghị trường cao_đẳng kiến_trúc xây_dựng thành_phố hồ_chí_minh,2733552
kết_quả rà_soát bố sung quy_hoạch chức_danh lãnh_đạo quản_lý tổng_công_ty du_lịch sài_gòn_tnhh thành_viên,2733552
góp_ý dự_thảo kế_hoạch triển_khai đề_án nâng năng_lực trình_độ đội_ngũ cán_bộ công_chức viên_chức công_tác cải_cách hành_chính sở ngành ủy_ban nhân_dân địa_bàn tphcm giai_đoạn,2733540
báo_giá tổ_chức lớp bồi_dưỡng dân_số phát_triển,2733546
báo_cáo kết_quả rà_soát bổ_sung quy_hoạch chức_danh lãnh_đạo quản_lý diện ban thường_vụ thành_ủy,2733552
xét nâng ngạch công_chức thi huỳnh_văn_liêm,2733546
giải_quyết đơn khiếu_nại,2733570
cv báo_cáo số_liệu nghị_định nđ cp nghị_định nđ cp biên_chế xã_hội_hóa,2733546
phép cán_bộ đi nước_ngoài úc nguyễn_văn_khanh,2733546
ngạch công_chức lê_hồng_thanh,2733546
đề_nghị nâng bậc lương thường_xuyên viên_chức,2733546
đề_nghị điều_chỉnh địa_chỉ trụ_sở trung_tâm phát_triển giáo_dục hòa_nhập hoa_cúc_trắng,2733552
công_văn đề_nghị phép viên_chức lãnh_đạo đi nước_ngoài huỳnh_thanh_trường,2733546
báo_cáo kết_quả_thực_hiện công_tác bảo_vệ bí_mật nhà_nước lĩnh_vực lưu_trữ,2733534
thống_kê số_lượng chất_lượng năng_lực mức_độ công_việc đội_ngũ công_chức công_tác cải_cách hành_chính,2733540
ý_kiến góp_ý dự_thảo kế_hoạch sưu_tầm tài_liệu vật_mang công_tác phòng chống đại_dịch covid địa_bàn thành_phố hồ_chí minh,2733534
xác_nhận kết_quả xếp cán_bộ ban dân_tộc thành_phố,2733552
cử lao_động đi học hoa_kỳ kim_văn_thành,2733546
báo_cáo kết_quả khắc_phục hạn_chế khuyết_điểm tổ_chức đảng đảng_viên thông_báo kết_luận kiểm_tra thông_báo kết_quả giám_sát btv thành_ủy,2733552
công_nhận kết_quả phân_loại hiệu_quả công_việc quý chủ_tịch ủy_ban nhân_dân huyện thành_phố thủ_đức,2733552
triển_khai phát_động phong_trào thi_đua yêu thi_đua chào_mừng kỷ_niệm chủ_tịch hồ_chí minh kêu_gọi thi_đua ái_quốc,2733522
báo_cáo thống_kê đội_ngũ cbccvc,2733546
chương_trình phối_hợp triển_khai đo_lường hài_lòng dân phục_vụ cơ_quan hành_chính nhà_nước giai_đoạn,2733540
thành_viên hội_đồng thẩm_định tài_liệu giáo_dục địa_phương trung_học cơ_sở_tại thành_phố hồ_chí_minh,2733552
góp_ý dự_thảo quyết_định ban_hành quy_chế phối_hợp sở ban ngành ủy_ban nhân_dân thành_phố thủ_đức ủy_ban nhân_dân huyện,2733552
xếp cán_bộ công_chức viên_chức hiệu_quả công_việc quý,2733546
nhắc ý_kiến góp_ý đề_án cơ_cấu công_ty giai_đoạn,2733552
đăng_ký tham_dự lớp tập_huấn chuyên_môn nghiệp_vụ kỹ_năng giao_tiếp lực_lượng công_tác qlnn ttxd,2733546
ban_hành quyết_định thay thể quyết_định qđ ubnd ubnd quy_chế nâng bậc lương thời_hạn cán_bộ công_chức viên_chức lao_động lập thành_tích xuất_sắc nhiệm_vụ,2733546
xếp lương phụ_cấp thâm_niên nghề đặng_thanh_sơn,2733546
kết_quả_thực_hiện chủ_đề nâng chất_lượng hoạt_động công_vụ đẩy_mạnh cải_cách hành_chính cải_thiện môi_trường đầu_tư thúc_đẩy phát_triển kinh_tế đảm_bảo_an_sinh xã_hội,2733546
góp_ý dự_thảo tờ_trình dự_thảo quyết_định ban_hành quy_định chính_sách khắc_phục thiệt_hại thiên_tai địa_bàn thành_phố hồ_chí_minh,2733552
bổ_nhiệm cán_bộ tổng_công_ty cơ_khí giao_thông vận_tải sài_gòn tnhh thành_viên tphcm kèm hồ_sơ giấy,2733552
công_nhận kết_quả trúng_tuyển công_chức thí_sinh đăng_ký dự_tuyển ubnd tân_phú,2733546
ý_kiến ban_hành quy_chế hoạt_động ban kiểm_soát kiểm_soát_viên công_ty trách_nhiệm hữu_hạn thành_viên nhà_nước nắm vốn điều_lệ ủy_ban nhân_dân thành_phố quyết_định thành_lập quỹ phát_triển quỹ bảo_lãnh tín_dụng doanh_nghiệp thành_phố,2733552
tình_hình kết_quả_thực_hiện công_tác cải_cách hành_chính đầu,2733540
báo_cáo hoạt_động phòng chống dịch covid,2733570
đề_nghị nâng bậc lương thời_hạn giảng_viên cao_cấp phạm_thế_bảo trần_đình phụng hoàng_quốc hs kèm,2733546
báo_cáo tình_hình triển_khai nội_dung hội_đồng phát_triển ngành kinh_tế giai_đoạn,2733552
phê_duyệt kế_hoạch tuyển_dụng viên_chức đợt trường,2733546
ủy quyền giải_quyết thủ_tục hành_chính lĩnh_vực môi_trường quy_định luật bảo_vệ môi_trường,2733552
đăng_ký nhu_cầu tuyển_dụng công_chức,2733546
mời làm_việc,2733552
thông_báo tuyển_dụng công_chức,2733546
góp_ý dự_thảo kế_hoạch bồi_dưỡng nghiệp_vụ cán_bộ công_chức công_tác tín_ngưỡng tôn_giáo địa_bàn thành_phố hồ_chí_minh giai_đoạn,2733546
bổ_sung danh_sách cán_bộ công_chức tham_dự lớp bồi_dưỡng nâng năng_lực kỹ_năng truyền_thông bảo_vệ môi_trường thời_đại công_nghệ_số,2733546
kết_luận btv thành_ủy chủ_trương chuyển_giao chức_năng nhiệm_vụ quản_lý nhà_nước công_trình đường_bộ đô_thị trừ đupờng quốc_lộ đô_thị sở gtvt sở xây_dựng,2733552
cử công_chức tham_dự lớp bồi_dưỡng kiến_thức quản_lý nhà_nước phép xây_dựng quản_lý trật_tự xây_dựng giấy_phép,2733546
triển_khai thông_tư tt byt bộ_trưởng y_tế quy_định chi_tiết hoạt_động quan_hệ công_tác hội_đồng giám_định y_khoa,2733546
đăng_ký tham_dự khóa bồi_dưỡng lãnh_đạo quản_lý sở tương_đương lãnh_đạo quản_lý huyện tương_đương,2733546
điều_chỉnh nhân_sự tham_gia tổ chuyên_gia_tư_vấn chính_sách,2733552
công_văn góp_ý dự_thảo đề_án thí_điểm thi_tuyển chức_danh lãnh_đạo quản_lý cơ_quan địa_bàn thành_phố hồ_chí_minh,2733546
báo_cáo tổng_hợp thực_trạng triển_khai chương_trình cán_bộ trẻ thành_phố,2733546
kiến_nghị đổi lớp_học bồi_dưỡng chỉ_số papi,2733546
kết_luận thứ_trưởng tư_pháp mai_lương_khôi phó_chủ_tịch ủy_ban nhân_dân thành_phố ngô_minh_châu làm_việc công_tác quản_lý nhà_nước tổ_chức hoạt_động hành_nghề luật_sư địa_bàn thành_phố hồ_chí_minh tình_hình triển_khai dự_án xây_dựng trụ_sở cơ_quan thi_hành án dân_sự huyện củ_chi,2733552
triển_khai kế_hoạch kh ubnd ủy_ban nhân_dân thành_phố,2733546
hoãn họp giấy mời gm stnmt vp kiểm_điểm trách_nhiệm lãnh_đạo sở tài_nguyên môi_trường kết_luận thanh_tra kl tttp p1 thanh_tra thành_phố,2733552
ý_kiến hồ_sơ đề_nghị thành_lập hội_đồng trường trường cao_đẳng,2733552
giấy mời họp họp tổ giúp_việc tổ công_tác thẩm_định_đề_án cơ_cấu công_ty tnhh mtv dvci,2733552
tổng_hợp kết_quả giải_quyết chế_độ chính_sách cán_bộ nghị_định nđ cp chính_phủ,2733546
nhu_cầu tuyển_dụng viên_chức sinh_viên tốt_nghiệp xuất_sắc cán_bộ khoa_học trẻ,2733546
đề_nghị khen_thưởng chủ_tịch ủy_ban nhân_dân xã thành_tích xuất_sắc tiêu_biểu,2733522
báo_cáo kiểm_soát viên,2733552
tờ_trình đề_xuất giới_thiệu tuyên_dương điển_hình tiên_tiến địa_bàn thành_phố hồ_chí_minh giai_đoạn,2733522
triển_khai công_văn cv vptu văn_phòng thành_ủy tăng_cường lãnh_đạo công_tác quản_lý trật_tự đô_thị an_toàn thực_phẩm chợ đầu_mối,2733552
báo_cáo số_liệu nghị_định nđ cp nghị_định nđ cp biên_chế xã_hội hóa,2733546
ban_hành kế_hoạch công_tác cải_cách hành_chính địa_bàn,2733540
chủ_trương bổ_nhiệm nhân_sự giới_thiệu nhân_sự chức_vụ chủ_tịch hội_đồng thành_viên công_ty tnhh mtv dịch_vụ công_ích,2733552
báo_giá tổ_chức lớp bồi_dưỡng dân_số phát_triển,2733546
đăng_ký tham_gia lớp bồi_dưỡng tiếng tương_đương bậc bậc khung năng_lực ngoại_ngữ việt_nam,2733546
ý_kiến ksv báo_cáo tình_hình lao_động tiền_lương thưởng thù_lao hướng_dẫn slđtbxh văn_bản slđtbxh lđ,2733552
đăng_ký nhu_cầu tuyển_dụng công_chức,2733546
kiện_toàn đổi ban chỉ_đạo triển_khai đề_án chỉnh_lý_tài_liệu tồn_đọng cơ_quan hành_chính nhà_nước thành_phố giai_đoạn thành ban chỉ_đạo triển khải thưc hiện đề_án chỉnh_lý toàn đọng cơ_quan hành_chính nhà_nước thành_phố giai_đoạn,2733534
đăng_ký tham_dự lớp bồi_dưỡng ngạch kế_toán viên kế_toán viên,2733546
kế_hoạch tổ_chức hành_động tiếp_nhận giải_quyết thủ_tục hành_chính địa_bàn,2733540
đôn_đốc tham_mưu trả_lời báo giao_thông nhắc,2733552
báo_cáo việc_làm,2733546
báo_cáo tiêu_chuẩn trình_độ chuyên_môn nghiệp_vụ công_chức xã,2733546
cử_nhân_sự tham_gia ban chỉ_đạo huy_động trẻ lớp tuyển_sinh lớp đầu nh ban chỉ_đạo kỳ thi tốt_nghiệp thpt,2733546
phân_cấp ủy quyền ủy_ban nhân_dân thành_phố thủ_đức ủy_ban nhân_dân huyện quản_lý tổ_chức công_tác thu_gom vận_chuyển chất_thải rắn sinh_hoạt,2733552
đăng_ký lớp tuyên_truyền phổ_biến luật_thanh_niên văn_bản qppl chương_trình phát_triển thanh_niên giai_đoạn,2733546
báo_cáo kết_quả chấm chỉ_số cải_cách hành_chính huyện,2733540
triển_khai thông_báo tb vptu văn_phòng thành_ủy,2733552
báo_cáo sơ_kết tổng_kết nghị_quyết nq hđnd hội_đồng nhân_dân thành_phố,2733546
cử_nhân_sự tham_gia tổ công_tác tổ giúp_việc xây_dựng đề_án phân_cấp ủy_quyền,2733552
miễn_nhiệm ngạch thanh_tra_viên,2733546
báo_cáo kết_quả quản_lý xét_duyệt cán_bộ công_chức viên_chức lao_động đi nước_ngoài,2733546
báo_cáo nghị_định nđ cp nghị_định nđ cp,2733546
đề_xuất nhu_cầu bồi_dưỡng nghiệp_vụ đối_ngoại giai_đoạn,2733546
nghỉ chính_sách tinh_giản biên_chế trần_thị_thu_thảo giáo_viên trường bồi_dưỡng giáo_dục,2733552
kéo_dài thí_điểm hoạt_động ban quản_lý an_toàn thực_phẩm thành_phố hồ_chí_minh,2733552
báo_cáo hoạt_động thư_viện sách hướng_dương mù,2733552
tăng_cường công_tác hội quỹ địa_bàn bình_tân,2733552
lớp bồi_dưỡng lãnh_đạo quản_lý huyện tương_đương,2733546
tình_hình biên_chế hành_chính số_lượng làm_việc sự_nghiệp công_lập hưởng lương ngân_sách nhà_nước đề_nghị kế_hoạch biên_chế hcsn gò_vấp,2733552
kế_hoạch chuyển_đổi công_tác cán_bộ công_chức viên_chức kế tán sự_nghiệp quy_định nghị_định nđ cp chính_phủ,2733546
kết_quả_thực_hiện quyết_định qđ ubnd quyết_định qđ ubnd,2733552
công_văn đăng_ký tham_dự lớp chuyển_đổi lớp bồi_dưỡng giao_thông,2733546
kiện_toàn nhân_sự hội_đồng thẩm_định thành_phố tổ giúp_việc hội_đồng thẩm_định thành_phố,2733552
báo_cáo kết_quả triển_khai công_tác kê_khai công_khai tài_sản thu_nhập quỹ phát_triển đất thành_phố,2733570
