input,label
hoàn_trả hồ_sơ,2733552
hoạt_động ban chỉ_đạo cải_cách hành_chính chính_phủ,2733540
miễn_nhiệm ngạch thanh_tra viên ông thanh_tra,2733546
đăng_ký bổ_sung tham_dự lớp bồi_dưỡng kiến_thức quản_lý nhà_nước chương_trình chuyên_viên chính,2733546
gửi bài viết tuyên_truyền cải_cách hành_chính cơ_quan đơn_vị,2733540
công_nhận danh_hiệu tập_thể lao_động xuất_sắc phát_triển đất,2733522
quyết_định thành_lập ban chỉ_đạo giúp_việc sắp_xếp khu_phố địa_bàn,2733552
kéo_dài thời_gian có hiệu_lực quyết_định qđ ubnd chủ_tịch ủy_ban,2733552
tình_hình tổ_chức hoạt_động,2733552
chỉ_thị ct ubnd ubnd,2733570
phản_ánh nội_dung,2733570
quyết_định tiếp_nhận điều_động công_chức,2733546
đề_nghị cấp lại tài_khoản mật_khẩu_phần_mềm quản_lý cán_bộ công_chức viên_chức đơn_vị trung_tâm y_tế,2733546
tổ_chức đoàn học_tập mô_hình kinh_nghiệm trong cải_cách hành_chính chuyển_đổi,2733540
sơ_kết đề_án tổ_chức phong_trào thi_đua sáng_tạo giải_thưởng sáng_tạo giai_đoạn thanh_tra,2733522
những nhiệm_vụ giải_pháp chủ_yếu cải_thiện môi_trường kinh_doanh môi_trường đầu_tư nâng cao chỉ_số năng_lực cạnh_tranh pci địa_bàn,2733540
chuyển ngạch đối_với công_chức,2733546
tổng_hợp ý_kiến đóng_góp tọa_đàm vai_trò đội_ngũ khoa_học kỹ_thuật trong ngoài nước đóng_góp cho sự phát_triển,2733546
kh tu thành_ủy,2733546
bổ_nhiệm ngạch xếp lương công_chức,2733546
thực_hành tiết_kiệm chồng lãng_phí ban quản_lý dự_án đầu_tư xây_dựng hạ tâng đồ_thị,2733552
kết_quả_thực_hiện ngành phương_hướng nhiệm_vụ,2733552
đơn cầu_cứu chuyển thanh_tra không scan đơn,2733570
miễn_nhiệm ngạch thanh_tra viên,2733546
kết_quả đánh_giá xếp loại chất_lượng hàng đối_với cán_bộ công_chức viên_chức,2733546
nghị_định nđ cp chính_phủ địa_bàn,2733552
ý_kiến nhân_sự lãnh_đạo tạp_chí khoa_học phổ_thông,2733552
đề_nghị khen_thưởng cấp nhà_nước trong tham_gia hỗ_trợ phòng chống dịch covid cho tập_thể cá_nhân,2733522
góp_ý dự_thảo chỉ_thị_thực_hiện hiệu_quả cchc địa_bàn giai_đoạn,2733540
thành_lập ban chỉ_đạo giúp_việc đề_án giáo_dục thông_minh học_tập suốt đời giai_đoạn,2733552
cung_cấp số_liệu phục_vụ kết_quả sắp_xếp đơn_vị sự_nghiệp công_lập giai_đoạn,2733552
đăng_ký đề_án thuộc chương_trình phát_triển thương_mại điện_tử quốc_gia,2733546
đánh_giá phân_loại quý iv theo hiệu_quả công_việc đối_với công_chức lãnh_đạo,2733552
không tiếp_tục đăng_ký nhu_cầu tuyển_dụng công_chức từ nguồn sinh_viên tốt_nghiệp xuất_sắc cán_bộ khoa_học trẻ,2733546
nghỉ hưu để hưởng chế_độ bảo_hiểm xã_hội,2733546
ban_hành quy_chế thi_đua khen_thưởng liên_hiệp hội văn_học nghệ_thuật,2733522
xác_nhận kết_quả đánh_giá xếp loại cán_bộ đảng_đoàn hiệp_hội doanh_nghiệp,2733552
hoạt_động phòng chống dịch covid,2733570
dự_thảo nghị_quyết thí_điểm thành_lập qlttxd đô_thị,2733552
xác_nhận công_chức tham_gia đào_tạo bồi_dưỡng,2733546
cử cán_bộ công_chức viên_chức tham_gia lớp bồi_dưỡng văn_hóa công_vụ,2733546
rà_soát thống_kê tổ_chức phối_hợp liên_ngành chủ_tịch ủy_ban do thanh_tra làm cơ_quan thường_trực,2733552
góp_ý dự_thảo quyết_định quy_định hướng_dẫn chức_năng nhiệm_vụ quyền_hạn tổ_chức quy_chế mẫu thanh_tra thuộc ủy_ban,2733552
công_nhận kết_quả đánh_giá phân_loại theo hiệu_quả công_việc,2733552
kết_quả quản_lý nhà_nước ngành phương_hướng trọng_tâm,2733546
sửa_đổi bổ_sung một_số điều quyết_định qđ ubnd ủy_ban thành_lập bệnh_viện dã_chiến điều_trị bệnh_nhân covid chung_cư c8 trực_thuộc ủy_ban,2733552
tổ_chức hoạt_động vận_tải phòng chống dịch covid trong tình_hình mới đối_với lĩnh_vực giao_thông vận_tải,2733570
cải_cách hành_chính kiểm_soát thủ_tục hành_chính thanh_tra,2733540
kiểm_tra cải_cách hành_chính,2733540
góp_ý quyết_định ủy quyền mới ủy_ban thay cho quyết_định qđ ubnd quyết_định sửa_đổi bổ_sung đã hết hiệu_lực,2733552
thay_đổi bổ_sung thành_viên ban quản_lý dự_án tăng_cường duy_trì khả_năng dự_phòng phát_hiện đáp_ứng bệnh truyền_nhiễm cung_cấp dịch_vụ chăm_sóc chữa_trị,2733552
xếp lương trưởng ban kiểm_soát công_ty tnhh thành_viên phát_triển công_nghiệp,2733552
bổ_nhiệm chức_danh phó_giám_đốc giáo_dục đào_tạo giải_trình chứng_chỉ bồi_dưỡng chức_danh phó_giám_đốc,2733552
đăng_ký tham_gia lớp bồi_dưỡng văn_hóa công_vụ,2733546
kết_quả_thực_hiện đề_án tăng_cường năng_lực công_chức cchc giai_đoạn,2733540
đào_tạo bồi_dưỡng tuyển_dụng bố_trí cho đảng_viên vừa hoàn_thành nghĩa_vụ quân_sự phục_vụ tại_ngũ địa_bàn,2733546
phản_hồi công_văn snv tts cung_cấp thông_tin kết_nối camera phục_vụ kiểm_tra giám_sát công_vụ,2733570
cho phép viên_chức đi nước_ngoài công nhiều lần trong,2733546
kết_luận kl tu ban thường_vụ thành_ủy,2733522
đề_nghị xét tặng huân_chương lao_động hạng thành_tích xuất_sắc trong phẫu_thuật tách dính thành_công song_sinh dính liền cực_kỳ phức_tạp,2733522
thông_báo tuyển_dụng viên_chức ngành giáo_dục đào_tạo,2733546
đăng_ký tham_dự lớp bồi_dưỡng ngạch kế_toán viên kế_toán viên chính,2733546
góp_ý dự_thảo đề_án nâng cao năng_lực trình_độ đội_ngũ cán_bộ công_chức viên_chức làm cải_cách hành_chính ngành ubnd cấp địa_bàn giai_đoạn,2733540
phản_ánh ông đính kèm bản giấy,2733570
tờ_trình đề_nghị xây_dựng quyết_định ủy_ban sửa_đổi quyết_định qđ ub chuyển trường cao_đẳng kinh_tế sang trực_thuộc giáo_dục đào_tạo,2733552
hợp_tác chuyển_đổi trong quản_lý hồ_sơ cbccvc kèm hồ_sơ giấy,2733546
tuyên_truyền cải_cách hành_chính địa_bàn,2733540
rà_soát khó_khăn trong nghị_định nđ cp chính_phủ hợp_đồng đối_với một_số loại công_việc trong cơ_quan hành_chính đơn_vị sự_nghiệp công_lập,2733546
tổ_chức lớp bồi_dưỡng nghiệp_vụ chuyên_ngành nông_nghiệp phát_triển nông_thôn,2733546
cung_cấp danh_mục tài_liệu hướng_dẫn ôn_tập cho thí_sinh dự_tuyển công_chức,2733546
đề_xuất đánh_giá phân_loại giám_đốc,2733552
tiếp_nhận vào làm công_chức giao_thông vận_tải,2733546
cử đoàn cán_bộ viên_chức đi kỳ,2733546
mời chuyên_gia huấn_luyện_viên người nước_ngoài huấn_luyện cho bộ_môn tạ,2733546
dời thời_gian trình dự_thảo tổ_chức hội_nghị tổng_kết cải_cách hành_chính cải_cách hành_chính,2733540
cho viên_chức thôi_việc công_chứng đối_với ông,2733546
chuyển_đổi vị_trí theo quy_định nghị_định nđ cp chính_phủ,2733546
quản_lý nhà_nước văn_thư lưu_trữ quản_lý_tài_liệu lưu_trữ,2733534
tình_hình quy_tắc ứng_xử hoạt_động công_vụ biện_pháp phòng chống dich đơn_vị,2733570
phê_duyệt điều_lệ sửa_đổi bổ_sung liên_đoàn,2733552
cải_thiện chỉ_số cải_cách hành_chính par nâng cao sự hài_lòng người dân doanh_nghiệp đối_với ban quản_lý an_toàn thực_phẩm,2733540
một_số vấn_đề liên_quan đến quyết_định qđ ubnd,2733552
thông_báo tuyển_dụng viên_chức nghiên_cứu phát_triển,2733546
kh kiểm_tra kiểm_soát thủ_tục hành_chính địa_bàn,2733540
chuyển pc vptu văn_phòng thành_ủy,2733546
thống_kê số_lượng chất_lượng đánh_giá năng_lực mức_độ đội_ngũ công_chức cải_cách hành_chính đơn_vị hiện_nay,2733540
thông_báo triệu_tập thí_sinh dự thi kỳ thi_tuyển chức chức_danh lãnh_đạo quản_lý cấp phòng tương_đương vncpt tphcm môn thi viết,2733546
đề_nghị bổ_sung kinh_phí đào_tạo lớp đại_học văn_bằng khóa,2733546
tham_mưu chương_trình hành_động ctrhđ tu thành_ủy,2733552
sơ_kết tổng_kết nghị_quyết nq hđnd hội_đồng,2733546
cung_cấp kết_quả phê_duyệt bổ_sung quy_hoạch chức_danh lãnh_đạo quản_lý,2733552
nhắc_nhở chuẩn_bị tổ_chức đại_hội nhiệm_kỳ mới,2733552
xin chủ_trương bổ_sung vị_trí phó_giám_đốc ban giao_thông,2733552
đánh_giá tình_hình kết_luận kl tu ban thường_vụ thành_ủy giai_đoạn,2733552
chuyển xếp lương kiểm_soát tổng_công_ty tnhh mtv ông,2733552
kết_luận phó_chủ_tịch ủy_ban buổi họp dự_án giải_quyết ngập do triều khu_vực có xét đến yếu_tố biến_đổi khí_hậu giai_đoạn,2733552
chuẩn_bị kết_nối chia sẽ dữ_liệu giữa cơ_sở dữ_liệu quốc_gia dân_cư cơ_sở dữ_liệu quốc_gia cán_bộ công_chức viên_chức,2733546
công_văn rà_soát thống_kê hồ_sơ cho,2733534
đăng_ký tham_dự lớp tuyên_truyền phổ_biến luật_thanh_niên văn_bản quy_phạm_pháp_luật có liên_quan chương_trình phát_triển thanh_niên giai_đoạn,2733546
giới_thiệu mô_hình sáng_kiến giải_pháp trong cải_cách hành_chính đang áp_dụng cơ_quan đơn_vị thuộc,2733540
bảng chấm điểm đánh_giá phân_loại soát viên,2733552
bổ_sung danh_sách tham_dự kỳ thi nâng ngạch công_chức,2733546
góp_ý dự_thảo quyết_định ban_hành quy_chế phối_hợp giữa ngành ubnd ủy_ban,2733552
cho phép bà trung_tâm quản_lý giao_thông công_cộng đi nước_ngoài riêng,2733546
hướng_dẫn cấp giấy chứng_nhận cơ_sở đủ điều_kiện an_toàn thực_phẩm,2733552
tổ_chức truy_tặng danh_hiệu vinh_dự nhà_nước bà mẹ đợt nhân kỷ_niệm nămngày quốc_tế phụ_nữ,2733522
góp_ý dự_thảo quyết_định ban_hành quy_chế phối_hợp giữa ban ngành ủy_ban ủy_ban,2733552
tham_gia góp_ý dự_thảo nghị_định khuyến_khích bảo_vệ cán_bộ năng_động sáng_tạo dám nghĩ dám làm dám đột_phá vì lợi_ích chung,2733546
xếp bậc lương đối_với bà thành_viên chuyên_trách hđtv công_ty,2733552
cử công_chức viên_chức tham_dự lớp bồi_dưỡng ngạch kế_toán viên kế_toán viên chính,2733546
kh tổ_chức chủ_đề cao hiệu_quả hoạt_động công_vụ đầy mạnh cải_cách hành_chính cải_thiện môi_trường đầu_tư thúc_đẩy phát_triển kinh_tế đảm_bảo_an_ninh xã_hội,2733546
phê_duyệt bộ tài_liệu dạy học tiếng,2733552
kết_quả_thực_hiện nghị_quyết nq hđnd hội_đồng giai_đoạn,2733552
kết_quả_thực_hiện quy_tắc ứng_xử cbccvc nlđ quý,2733570
kết_quả đào_tạo bồi_dưỡng cán_bộ công_chức viên_chức,2733546
góp_ý dự_thảo chương_trình phát_triển thanh_niên giai_đoạn,2733546
nâng bậc lương thường_xuyên đối vớ công_chức ông,2733546
đăng_ký tham_dự lớp bồi_dưỡng kiến_thức kỹ_năng lãnh_đạo quản_lý cấp,2733546
đăng_ký nhu_cầu đào_tạo bồi_dưỡng nghiệp_vụ đối_ngoại giai_đoạn,2733546
bổ_sung thành_viên hội_đồng thẩm_định cấp cơ_sở thẩm_định nghiên_cứu tiền khả_thi dự_án xây_dựng nhà_máy xử_lý chất_thải rắn thu_hồi năng_lượng khu liên_hợp xử_lý chất_thải rắn theo phương_thức,2733552
góp_ý dự_thảo đề_án thí_điểm thi_tuyển chức_danh lãnh_đạo quản_lý cơ_quan đơn_vị địa_bàn,2733546
ý_kiến kết_luận chủ_tịch ủy_ban cuộc họp giao_ban đô_thị thông_báo tb văn_phòng ủy_ban,2733552
cơ_cấu ngạch công_chức cơ_cấu chức_danh nghề_nghiệp viên_chức,2733546
số_liệu theo nghị_định nđ cp nghị_định nđ cp biên_chế xã_hội hóa,2733546
cung_cấp kết_quả phê_duyệt bổ_sung quy_hoạch chức_danh lãnh_đạo quản_lý,2733552
kết_quả_thực_hiện cải_cách hành_chính đầu,2733540
thống_kê số_lượng chất_lượng đánh_giá năng_lực mức_độ công_việc đội_ngũ công_chức cải_cách hành_chính đơn_vị hiện_nay,2733540
đề_nghị xét_duyệt cho viên_chức tham_gia hỗ_trợ sinh_viên thực_tập trao_đổi kinh_nghiệm tập_đoàn,2733546
góp_ý dự_thảo văn_bản xử_lý trách_nhiệm đối_với người đứng đầu cấp phó được giao phụ_trách thay người đứng đầu_cơ_quan đơn_vị chức_năng chính_quyền địa_phương để xảy ra hành_vi vi_phạm_quy_định pháp_luật sử_dụng lòng lề_đường vỉa_hè không đảm_bảo_an_toàn giao_thông dẫn đến tai_nạn giao_thông,2733552
đăng_ký giải_pháp sáng_kiến cấp để chủ_trương khuyến_khích bảo_vệ cán_bộ công_chức viên_chức người lao_động_năng_động sáng_tạo vì lợi_ích chung,2733546
tham_mưu nội_dung làm_việc với hiệp_hội khoa_học hành_chính xây_dựng dự_thảo nghị_định chính_phủ nghị_quyết thay_thế nghị_quyết,2733552
góp_ý dự_thảo tờ_trình công_văn_chỉ_đạo ủy_ban tăng_cường quản_lý sử_dụng thẻ đối_với cán_bộ công_chức viên_chức,2733546
kết_quả_thực_hiện đẩy_mạnh phân_cấp đối_với ủy_ban cấp cấp cơ_quan chuyên_môn thuộc ủy_ban,2733552
cử chủ_tịch ủy_ban thăm làm_việc,2733546
giải_quyết trợ_cấp đối_với thanh_niên xung_phong,2733546
bổ_sung danh_sách thí_sinh đăng_ký tham_dự kỳ thi_tuyển công_chức,2733546
quản_lý trường cao_đẳng nghề thuộc ủy_ban,2733552
cử cán_bộ lãnh_đạo tham_gia hội_đồng xét tặng giải_thưởng sáng_tạo lần lĩnh_vực quản_lý nhà_nước,2733540
phê_duyệt bổ_sung đề_án chỉnh_lý cấp kinh_phí chỉnh_lý_tài_liệu tồn_đọng văn_phòng đại_biểu quốc_hội hội_đồng,2733534
bổ_nhiệm xếp lương ngạch thanh_tra viên chính ông,2733546
kết_quả tổ_chức đoàn lãnh_đạo thăm tặng quà tỉnh đơn_vị có lực_lượng tham_gia hỗ_trợ chống dịch covid,2733522
kết_quả nghị_quyết nq cp chính_phủ quý,2733540
danh_sách đăng_ký tham sự lớp bồi_dưỡng kiến_thức kỹ_năng lãnh_đạo quản_lý cấp,2733546
cử_nhân_sự tham_gia tập_huấn nghiêp vụ cải_cách hành_chính,2733540
giải_thể khu cách_ly y_tế tập_trung khách_sạn trong phòng chống dịch covid do người được cách_ly tự_nguyện chi_trả trực_thuộc ủy_ban,2733552
đề_nghị nâng bậc lương trước thời_hạn đối_với công_chức đã có thông_báo nghỉ hưu,2733546
đề_nghị hỗ_trợ nhân_sự chức_vụ kiểm_soát viên tổng_công_ty bến_thành_tnhh,2733552
giấy mời tham_dự cuộc họp,2733552
công_văn ubnd th ủy_ban,2733552
tăng_cường bảo_quản bảo_vệ an_toàn hồ_sơ tài_liệu lưu_trữ,2733534
kết_quả đào_tạo bồi_dưỡng tuyển_dụng bố_trí cho đảng_viên vừa hoàn_thành nghĩa_vụ quân_sự phục_vụ tại_ngũ địa_bàn,2733546
đề_nghị thay_thế công_văn ubnd th ủy_ban,2733552
chuyển ngạch đối_với công_chức,2733546
giấy mời họp họp giúp_việc thẩm_định_đề_án cơ_cấu lại công_ty tnhh mtv dvci,2733552
nâng lương trước thời_hạn đối_với công_chức ông,2733546
xin ý_kiến góp_ý dự_thảo tờ_trình ủy_ban nghị_quyết hội_đồng,2733546
góp_ý dự_thảo tờ_trình công_văn_chỉ_đạo ubnd giao thủ_trưởng ban ngành ubnd cấp quản_lý cấp thẻ giao hướng_dẫn mẫu thẻ thống_nhất địa_bàn,2733546
thành_lập hội_đồng thi ban_giám_sát kỳ thi_tuyển công_chức,2733546
bổ_nhiệm lại kế_toán_trưởng nghiên_cứu phát_triển ông,2733546
cho phép bà đi nước_ngoài riêng,2733546
cử viên_chức tham_dự lớp bồi_dưỡng lãnh_đạo quản_lý cấp tương_đương lãnh_đạo quản_lý cấp tương_đương,2733546
tờ_trình ủy quyền cho thủ_tục cấp điều_chỉnh gia_hạn giấy_phép thành_lập hiệp_hội doanh_nghiệp nước_ngoài,2733552
kết_luận chủ_tịch ubnd tp cuộc họp tập_thể thường_trực ubnd tp dự_thảo sắp_xếp lại doanh_nghiệp nhà_nước trực_thuộc ubnd tphcm giai_đoạn,2733552
tăng_cường kỷ_luật kỷ_cương hành_chính quy_định quy_tắc ứng_xử quý địa_bàn,2733570
cho phép ông phòng quản_lý khai_thác hạ_tầng giao_thông đường_bộ đi nước_ngoài riêng,2733546
tổng_kết nghị_quyết nq tw ban_chấp_hành trung_ương khóa xây_dựng đội_ngũ trí_thức trong thời_kỳ đẩy_mạnh công_nghiệp_hóa hiện_đại_hóa đất_nước đăng_ký tham_gia tập_huấn bồi_dưỡng nghiệp_vụ giao_lưu học_tập kinh_nghiệm kiểm_soát tthc,2733546
miễn_nhiệm ngạch thanh_tra viên ông,2733546
góp_ý nội_dung tổ_chức hội_nghị tổng_kết cải_cách hành_chính cải_cách hành_chính,2733540
vị_trí việc_làm,2733546
sơ_kết kh tu ban thường_vụ thành_ủy,2733546
nâng bậc lương đối_với công_chức bà,2733546
cử viên_chức đi nước_ngoài trung_tâm xúc_tiến thương_mại đầu_tư,2733546
phân_cấp phân_quyền trong quản_lý nhà_nước theo nghị_quyết nq,2733552
số_lượng cơ_cấu đề_xuất chỉ_tiêu dự thi nâng ngạch công_chức thăng_hạng chức_danh nghề_nghiệp viên_chức,2733546
tóm_tắt đề_cương sáng_kiến theo kh ubnd ủy_ban chủ_trương khuyến_khích bảo_vệ cán_bộ công_chức viên_chức người lao_động_năng_động sáng_tạo vì lợi_ích chung,2733546
phản_hồi nội_dung duyệt thanh_tra,2733540
bc đăng_ký sắp_xếp đơn_vị sự_nghiệp công_lập thuộc ubnd,2733552
danh_sách lãnh_đạo cấp phòng đương_nhiệm,2733546
kết_quả_thực_hiện quản_lý xét_duyệt viên_chức người lao_động đi nước_ngoài,2733546
tờ_trình tổ_chức hội_nghị công_bố kết_quả ddci giải_pháp nâng cao chỉ_số cải_cách hành_chính par index chỉ_số hiệu_quả quản_trị hành_chính công cấp tỉnh papi chỉ_số năng_lực cạnh_tranh cấp tỉnh pci,2733540
kết_quả đánh_giá xếp loại chất_lượng cán_bộ công_chức viên_chức,2733546
công_nhận trường mầm_non đạt chuẩn quốc_gia mức_độ,2733552
kết_quả đánh_giá xếp loại chất_lượng công_chức viên_chức,2733546
xin rút tên không tham_dự lớp bồi_dưỡng kiến_thức kỹ_năng lãnh_đạo quản_lý cấp năm_học đợt bà,2733546
kết_quả_thực_hiện cchc tân_phú đầu phương_hướng cuối,2733540
chuyển_đổi vị_trí đối_với cán_bộ công_chức viên_chức,2733546
cử công_chức tham_gia đoàn giao_thương kết_nối logistics,2733546
kết_quả đánh_giá xếp loại chất_lượng cán_bộ công_chức viên_chức,2733546
kết_quả_thực_hiện quyết_định qđ ubnd quyết_định qđ ubnd ủy_ban,2733552
sơ_kết nghị_định nđ cp chính_phủ tổ_chức hoạt_động quỹ xã_hội quỹ từ_thiện,2733552
kết_quả tổ_chức chủ_đề nâng cao hiệu_quả hoạt_động công_vụ đẩy_mạnh cải_cách hành_chính cải_thiện môi_trường đầu_tư thúc_đẩy phát_triển kinh_tế đảm_bảo_an_sinh xã_hội,2733546
đề_xuất nội_dung kiến_nghị trong hội_nghị tổng_kết hoạt_động chương_trình,2733552
bổ_nhiệm xếp lương ngạch thanh_tra viên chính ông,2733546
phối_hợp chuẩn_bị kiểm_tra cchc,2733540
đề_xuất kinh_phí khen_thưởng lực_lượng nhân_viên y_tế giảng_viên sinh_viên tình_nguyện_viên tham_gia_công_tác chống dịch covid,2733522
kết_luận kiểm_tra khảo_sát cchc,2733540
bổ_nhiệm xếp lương ngạch thanh_tra viên chính ông,2733546
đăng_ký lớp bồi_dưỡng kiến_thức ứng_phó biến_đổi khí_hậu,2733546
góp_ý dự_thảo quy_chế làm_việc ban cán_sự đảng_ủy_ban nhiệm_kỳ,2733552
khảo_sát trong phòng chống vận_chuyển thuốc_lá điếu nhập lậu từ biên_giới vào nội_địa,2733552
trường_hợp viên_chức người lao_động đài_nhiễm,2733570
kiểm_tra công_vụ cải_cách hành_chính,2733546
tổ_chức đoàn đi thăm làm_việc tìm_hiểu cộng_đồng người,2733546
tình_hình kết_quả_thực_hiện cải_cách hành_chính quý,2733540
hoãn học lớp bồi_dưỡng chỉ_số papi,2733546
kh tổ_chức tập_huấn văn_bản vppl hướng_dẫn nghiệp_vụ văn_thư lưu_trữ,2733534
đăng_ký tham_gia lớp bồi_dưỡng nghiệp_vụ đối_ngoại,2733546
lấy ý_kiến ủy quyền cấp giấy chứng_nhận cơ_sở đủ điều_kiện an_toàn thực_phẩm,2733552
thực_trạng nhu_cầu nguồn nhân_lực ban quản_lý an_toàn thực_phẩm đề_án địa_bàn,2733546
tổng_hợp kết_quả đánh_giá xếp loại chất_lượng cán_bộ công_chức viên_chức,2733546
số_liệu theo nghị_định nđ cp nghị_định nđ cp biên_chế xã_hội hóa,2733546
kinh_phí cho đi cộng_hòa để tiếp_nhận tác_phẩm mỹ_thuật cố_họa_sĩ do ông_bà trao_tặng,2733546
góp_ý dự_thảo quyết_định ủy quyền mới ủy_ban thay cho quyết_định qđ ubnd quyết_định sửa_đổi bổ_sung đã có hiệu_lực,2733552
tổ_chức lớp bồi_dưỡng nâng cao nhận_thức năng_lực thực_hành hệ_thống quản_lý quốc_tế quản_lý phục_vụ đề_án phát_triển hạ_tầng công_nghiệp giai_đoạn giai_đoạn,2733546
cho phép công_chức đi nước_ngoài riêng ông đi,2733546
kết_quả_thực_hiện chỉ_thị ct ubnd ủy_ban tăng_cường quản_lý cán_bộ công_chức viên_chức người quản_lý doanh_nghiệp quý,2733570
kh tinh_giản biên_chế công_chức hành_chính giảm số_lượng người làm_việc hưởng lương từ ngân_sách nhà_nước giai_đoạn địa_bàn,2733552
trình ubnd phê_duyệt đề_án giải_thể ban quản_lý xây_dựng trung_tâm triển_lãm quy_hoạch có hồ_sơ giấy kèm theo,2733552
đề_nghị thẩm_định đề_án vị_trí việc_làm trung_tâm văn_hóa thể_thao,2733546
ban_hành quy_chế phối_hợp trong thu_hồi đất bồi_thường hỗ_trợ tái_định_cư để áp_dụng địa_bàn,2733552
thông_báo quỹ lương_thực_hiện tcty,2733552
tham_gia góp_ý dự_thảo đề_án phát_triển ứng_dụng dữ_liệu dân_cư định_danh xác_thực điện_tử phục_vụ chuyển_đổi quốc_gia giai_đoạn tầm nhìn đến,2733546
nhiệm_vụ chương_trình trường đại_học y_khoa,2733552
kết_quả_thực_hiện cải_cách hành_chính phương_hướng hoạt_động ii,2733540
phê_duyệt danh_sách tinh_giản biên_chế đợt,2733552
đóng_góp_ý_kiến dự_thảo chương_trình phát_triển thanh_niên giai_đoạn,2733546
nâng phụ_cấp thâm_niên nhà_giáo đối_với ts,2733546
sửa_đổi bổ_sung một_số điều quyết_định qđ ubnd ubnd thành_lập bệnh_viện dã_chiến điều_trị bệnh_nhân trung_tâm văn_hóa thể_dục thể_thao khu_phố thị_trấn bình_chánh_trực_thuộc ubnd,2733552
báo_giá lớp bồi_dưỡng,2733546
vị_trí việc_làm,2733546
rà_soát nhân_sự tham_gia hội_đồng xếp loại doanh_nghiệp nhà_nước đánh_giá kết_quả hoạt_động người quản_lý doanh_nghiệp,2733552
cắt_giảm quy_định kinh_doanh phân_cấp giải_quyết tthc đơn_giản_hóa tthc nội_bộ để cải_thiện môi_trường kinh_doanh tạo thuận_lợi cho doanh_nghiệp,2733540
kết_quả phong_trào thi_đua yêu nước khen_thưởng đầu phương_hướng nhiệm_vụ cuối,2733522
có ý_kiến đối_với đề_án thành_lập công_nghệ tiên_tiến đổi_mới sáng_tạo thuộc công_nghệ,2733552
biên_chế hành_chính số_lượng người làm_việc,2733552
cv điều_chỉnh kết_quả tự đánh_giá chỉ_số cchc,2733540
đánh_giá phân_loại kiểm_soát viên tổng_công_ty du_lịch sài_gòn_tnhh,2733552
góp_ý dự_thảo quyết_định ban_hành quy_định chức_năng nhiệm_vụ quyền_hạn cơ_cấu tổ_chức lần,2733552
bổ_sung học_viên tham_gia lớp tổ_chức cán_bộ lê_thị,2733546
chia cụm thi_đua đối_với cơ_quan đơn_vị ubnd,2733522
đề_nghị điều_chỉnh mốc thời_gian nâng bậc lương đối_với viên_chức,2733546
tờ_trình ban_hành quyết_định quy_định chức_năng nhiệm_vụ quyền_hạn cơ_cấu tổ_chức trung_tâm y_tế trực_thuộc ubnd,2733552
nhân_sự tham_gia thẩm_định chính_sách tinh_giản biên_chế,2733552
góp_ý phân_loại chất_thải rắn sinh_hoạt nguồn địa_bàn,2733522
phúc_đáp công_văn snv,2733570
góp_ý dự_thảo quyết_định quy_định mẫu chức_năng nhiệm_vụ quyền_hạn cơ_cấu tổ_chức cơ_quan báo_chí trực_thuộc ubnd,2733552
bổ_sung nội_dung quyết_định qđ sxd tccb giám_đốc xây_dựng phân_công giám_đốc phó_giám_đốc xây_dựng,2733552
kết_quả quản_lý nhà_nước phương_hướng nhiệm_vụ ngành,2733546
công_nhận trường mầm_non chế_xuất đạt chuẩn quốc_gia mức_độ,2733552
kiện_toàn liên_ngành dự_án đầu_tư xây_dựng cao_ốc văn_phòng đường,2733552
ban_hành quy_chế đánh_giá công_nhận hiệu_quả áp dựng phạm_vi ảnh_hưởng sáng_kiến để làm căn_cứ xét tặng danh_hiệu thi_đua hình_thức khen_thưởng địa_bàn,2733522
số_liệu thống_kê đội_ngũ cán_bộ công_chức viên_chức,2733546
thay_đổi nhân_sự làm đầu_mối nhiệm_vụ cải_cách hành_chính,2733540
góp_ý dự_thảo đào_tạo bồi_dưỡng cbccvc,2733546
quyết_định bổ_nhiệm chức_vụ thanh_tra ông,2733570
công_nhận danh_hiệu tập_thể lao_động xuất_sắc,2733522
rà_soát thống_kê đề_xuất sắp_xếp giảm tổ_chức phối_hợp liên_ngành do chủ_tịch ủy_ban thành_lập,2733552
tăng_cường kỷ_luật kỷ_cương hành_chính quy_định quy_tăc ứng_xử ii,2733570
cung_cấp thông_tin nhân_sự đầu_mối điều_tra xã_hội_học phục_vụ xác_định chỉ_số cải_cách hành_chính,2733540
ban_hành chương_trình ô_nhiễm môi_trường giai_đoạn trong,2733552
đăng_ký nhu_cầu tuyển_dụng công_chức,2733546
góp_ý dự_thảo đề_án nâng cao năng_lực trình_độ đội ngủ cán_bộ công_chức viên_chức làm cải_cách hành_chính ngành ủy_ban cấp địa_bàn giai_đoạn,2733540
biên_chế,2733552
tổ_chức kiểm_tra giám_sát quá_trình dự_án thành_phần thuộc dự_án đầu_tư xây_dựng đường vành_đai địa_bàn,2733552
đăng_ký danh_hiệu thi_đua thi_đua,2733522
góp_ý dự_thảo đề_án nâng cao năng_lực trình_độ đội_ngũ cán_bộ công_chức viên_chức làm cải_cách hành_chính ngành ủy_ban cấp địa_bàn giai_đoạn,2733540
đăng_ký nhu_cầu tuyển_dụng công_chức nhu_cầu tuyển_dụng công_chức từ nguồn sinh_viên tốt_nghiệp xuất_sắc,2733546
